word,word_count,rank,,
erzieher,1,12185,,
sozialarbeiter,1,12186,,
vergleichbarerstellungbeschäftigten,1,12187,,
tätigwerdenfür,1,12188,,
zwarindizienfür,1,12189,,
unterbleiben,1,12190,,
kündigungsschutzprozess,1,12191,,
konkretisieren,1,12192,,
aufschlussreich,1,12193,,
verfassungsverständnis,1,12194,,
formvon,1,12195,,
indizien,1,12196,,
personenbedingter,1,12197,,
kündigungsgrund,1,12198,,
einegesteigerte,1,12199,,
beamtenähnliche,1,12200,,
loyalitätspflichtobliegtdenn,1,12201,,
parteimitgliedschaft,1,12202,,
parteiengagement,1,12203,,
personalisieren,1,12204,,
kommees,1,12205,,
verhaltensowie,1,12206,,
ansich,1,12207,,
distanzieren55,1,12208,,
verfassungsfeindlichenpartei,1,12209,,
imbereich,1,12210,,
betriebsfrieden,1,12211,,
gestört,1,12212,,
einfachen,1,12213,,
arbeitsgerichtlichen,1,12214,,
werden57,1,12215,,
46981,1,12216,,
darlegung,1,12217,,
konkreter,1,12218,,
bezogener,1,12219,,
ak,1,12220,,
tives,1,12221,,
individualisieren,1,12222,,
88779,1,12223,,
18058,1,12224,,
geahndet,1,12225,,
3bbg,1,12226,,
dembundesdisziplinargesetz,1,12227,,
v2891989,1,12228,,
azr31786,1,12229,,
26-28,1,12230,,
undrn,1,12231,,
38-41,1,12232,,
azr113679,1,12233,,
bage401,1,12234,,
zuart,1,12235,,
iii3,1,12236,,
azr47909,1,12237,,
schwerste,1,12238,,
ergeht,1,12239,,
pflichtgemäßem,1,12240,,
ermessen,1,12241,,
keitsbild,1,12242,,
desbeamten,1,12243,,
wel,1,12244,,
chem,1,12245,,
endgültig,1,12246,,
beamtenverhältniszu,1,12247,,
entfernen,1,12248,,
ruhestands,1,12249,,
ruhegehalt,1,12250,,
aberkannt,1,12251,,
förmlichen,1,12252,,
den59,1,12253,,
ahndendes,1,12254,,
evidenz,1,12255,,
voraus60,1,12256,,
schwersten,1,12257,,
dienst61ob,1,12258,,
passive,1,12259,,
weigert,1,12260,,
mitarbeitet,1,12261,,
mildere,1,12262,,
angehörender,1,12263,,
1970er,1,12264,,
1980er,1,12265,,
vorsatzausschließenden,1,12266,,
tatbestandsirrtum,1,12267,,
gewertet62,1,12268,,
2wd1182,1,12269,,
557,1,12270,,
267,1,12271,,
befristeten,1,12272,,
beförderungsverbots,1,12273,,
gehaltskürzung63,1,12274,,
disziplinarstrafe,1,12275,,
spielte,1,12276,,
offiziers,1,12277,,
fahrlässige,1,12278,,
irrtum,1,12279,,
unvermeidbarkeit,1,12280,,
irrtums,1,12281,,
bundesverwaltungsgerichttrotz,1,12282,,
parteifeststellt64,1,12283,,
man-gels,1,12284,,
vorsatzes,1,12285,,
begründeter,1,12286,,
jederzeitigen,1,12287,,
eintretens,1,12288,,
558,1,12289,,
sojedenfallsbverwgurtv,1,12290,,
20519832wd1182bverwge83136jurisrn517,1,12291,,
ffin,1,12292,,
entgegenhalten,1,12293,,
npdverneinten,1,12294,,
511,1,12295,,
verfassungsschutzdisziplinarrechtlich,1,12296,,
demumstand,1,12297,,
zunächstnur,1,12298,,
herausfinden65,1,12299,,
demzufolge,1,12300,,
beamtenin,1,12301,,
seinermitgliedschaft,1,12302,,
seinemengagement,1,12303,,
inder,1,12304,,
indiziert,1,12305,,
distanzierungspflichten,1,12306,,
beamtete,1,12307,,
cii,1,12308,,
diii3a,1,12309,,
überprüfung,1,12310,,
diii3b,1,12311,,
laufbahn,1,12312,,
k230197,1,12313,,
710,1,12314,,
marxistisches,1,12315,,
solid66,1,12316,,
aussagekräftiger,1,12317,,
ist67,1,12318,,
eingangs,1,12319,,
beamtenrechtliche,1,12320,,
einleitungsbehörde,1,12321,,
beurteilen,1,12322,,
imbeamtenrechtlichen,1,12323,,
streitfall,1,12324,,
diebeurteilung,1,12325,,
vorwirkung,1,12326,,
137275rn,1,12327,,
rechtlichjedenfalls,1,12328,,
seinvgl,1,12329,,
janberd,1,12330,,
oebbecke,1,12331,,
hg,1,12332,,
baden-württembergs,1,12333,,
vorliegendentatsächlichen,1,12334,,
anhaltspunkteinihrer,1,12335,,
unklar,1,12336,,
beidenen,1,12337,,
vorliegeneine,1,12338,,
widersprüchlich,1,12339,,
ausdrückt,1,12340,,
tatsächlichenanhaltspunkte,1,12341,,
zueiner,1,12342,,
verfassungsfeindlichkeitverdichtet,1,12343,,
übernommen,1,12344,,
feststellt,1,12345,,
richtet68,1,12346,,
verfassungsfeindlichenund,1,12347,,
vornimmt,1,12348,,
zeitraubend,1,12349,,
meistens,1,12350,,
belastend,1,12351,,
raten,1,12352,,
demdienst,1,12353,,
anderedisziplinarmaßnahmen,1,12354,,
su,1,12355,,
diii3,1,12356,,
einemverfahren,1,12357,,
angeschuldigt,1,12358,,
entschied,1,12359,,
böten,1,12360,,
nachzuweisen69,1,12361,,
hauptströmungen,1,12362,,
bundesführung,1,12363,,
angeschuldigten,1,12364,,
gemäßigt,1,12365,,
rechtsextremi,1,12366,,
stisch,1,12367,,
werden70,1,12368,,
unerheblich,1,12369,,
verfassungskonformeziele,1,12370,,
ernsthaft,1,12371,,
werden71,1,12372,,
verwaltungsgerichtshof,1,12373,,
abzugleiten,1,12374,,
terbunden,1,12375,,
verfassungstreu,1,12376,,
gebende,1,12377,,
flügel,1,12378,,
tarnung,1,12379,,
verbürgten,1,12380,,
vereinigungs,1,12381,,
114258262,1,12382,,
268,1,12383,,
289,1,12384,,
114258259,1,12385,,
ls6,1,12386,,
bverwge114258,1,12387,,
fm,1,12388,,
hessvgh,1,12389,,
249896,1,12390,,
greifbare,1,12391,,
erfolgbesteht,1,12392,,
grundrechtlichen,1,12393,,
verbürgung,1,12394,,
undvereinigungsfreiheit,1,12395,,
institutioneller,1,12396,,
eintretenden,1,12397,,
kampflos,1,12398,,
gesinnten,1,12399,,
widersachern,1,12400,,
überlassen,1,12401,,
zurückgewinnen72,1,12402,,
hessischen,1,12403,,
landesvorsitzendertätigwar,1,12404,,
bejahen73,1,12405,,
höchstrichterlich,1,12406,,
überwiegenden,1,12407,,
ahndenden,1,12408,,
treueverstoß,1,12409,,
wenigaussichtsreiches,1,12410,,
könne74,1,12411,,
angreift,1,12412,,
billigt,1,12413,,
1641,1,12414,,
251,1,12415,,
503,1,12416,,
270,1,12417,,
961988,1,12418,,
686,1,12419,,
hat75,1,12420,,
festgestanden,1,12421,,
erkenntnisseüber,1,12422,,
war76,1,12423,,
906f,1,12424,,
230197,1,12425,,
709,1,12426,,
k488994,1,12427,,
13k230197nvwz,1,12428,,
710ebensoschonvg,1,12429,,
mnster2421995,1,12430,,
15k,1,12431,,
parteipolitisches,1,12432,,
seinerseits,1,12433,,
gemeint77,1,12434,,
dieverfassungsfeindliche,1,12435,,
zurückfindet78,1,12436,,
dokumentieren,1,12437,,
umin,1,12438,,
konstellation,1,12439,,
unterstützt79,1,12440,,
v1792013,1,12441,,
bvr243610,1,12442,,
dassderdieser,1,12443,,
parteiangehörende,1,12444,,
nichtlediglich,1,12445,,
tagespolitische,1,12446,,
aktivitäteninderpartei,1,12447,,
persönlichdie,1,12448,,
angegriffenoder,1,12449,,
bi4cbb,1,12450,,
ci,1,12451,,
voraussetzt,1,12452,,
fragt,1,12453,,
fördert,1,12454,,
begründen80,1,12455,,
untergeordnetemmaße,1,12456,,
beamtenbewerberszweifel,1,12457,,
rechtfertigen81,1,12458,,
einstellungshindernis,1,12459,,
entsprechendauch,1,12460,,
gesteigertenloyalitätspflicht,1,12461,,
loyalitätspflicht82,1,12462,,
erwiesenermaßen,1,12463,,
einerpartei,1,12464,,
derenverfassungsfeindlichkeit,1,12465,,
funktionsbezogenen,1,12466,,
rsprgezogenen,1,12467,,
cii3,1,12468,,
lebenszeitbeamte,1,12469,,
bewerben,1,12470,,
verneinen83,1,12471,,
gegründet,1,12472,,
verdichtet84,1,12473,,
behandelte,1,12474,,
verfestigt,1,12475,,
reichte,1,12476,,
cii2b,1,12477,,
habe85,1,12478,,
hörfunkredaktion,1,12479,,
rundfunkkompanie,1,12480,,
entbunden,1,12481,,
verfassungsschutzämtern,1,12482,,
nachrichtendienstlich,1,12483,,
vorgesetzten,1,12484,,
fassungsmäßigkeit,1,12485,,
verwaltungsgerichtlichen,1,12486,,
tatsächli,1,12487,,
che,1,12488,,
vor86,1,12489,,
verfassungs,1,12490,,
schutzämter,1,12491,,
durfte,1,12492,,
vertei,1,12493,,
digung,1,12494,,
nachweises,1,12495,,
tragsteller,1,12496,,
mitgetragen,1,12497,,
hat87,1,12498,,
zugrundelegung,1,12499,,
zerstreuen,1,12500,,
könnenwenn,1,12501,,
getan88,1,12502,,
parteiist,1,12503,,
solchem,1,12504,,
betreffendenpartei,1,12505,,
bejahtweil,1,12506,,
herausgehobener,1,12507,,
kreisvorsitzender,1,12508,,
aufvgh,1,12509,,
njw1994,1,12510,,
748,1,12511,,
nvwz1994,1,12512,,
588,1,12513,,
mannheim,1,12514,,
794,1,12515,,
1036794,1,12516,,
leburg,1,12517,,
83895,1,12518,,
905,1,12519,,
4041,1,12520,,
4299nvwz2000,1,12521,,
80f,1,12522,,
wird89,1,12523,,
ander,1,12524,,
parteimitglieds90,1,12525,,
distanziert91,1,12526,,
eignungsentscheidungen,1,12527,,
abgestellt,1,12528,,
diesemfall,1,12529,,
imparteiprogrammformuliert,1,12530,,
parteimitgliedern,1,12531,,
rücksicht,1,12532,,
freilichmit,1,12533,,
oberverwaltungsgerichtebeziehungsweise,1,12534,,
verwaltungsgerichtshöfefür,1,12535,,
wesentlichenmit,1,12536,,
denzielendieser,1,12537,,
identifiziere,1,12538,,
mitden,1,12539,,
dieimparteiprogramm,1,12540,,
ausgedrückten,1,12541,,
nvwz1999,1,12542,,
angestelltedes,1,12543,,
gekündigt,1,12544,,
betätigungin,1,12545,,
auferfolg,1,12546,,
grundtendenzso,1,12547,,
parteinicht,1,12548,,
dierechtmäßigkeit,1,12549,,
parteikommt,1,12550,,
beamteninderpartei,1,12551,,
fürverfassungsmäßige,1,12552,,
eignungsbeurteilungen,1,12553,,
übereinen,1,12554,,
unddeshalb,1,12555,,
anderverfassungstreue,1,12556,,
ableiten,1,12557,,
ausgeräumt,1,12558,,
probebeamter,1,12559,,
einembeamten,1,12560,,
jedembeamten,1,12561,,
soldatenoder,1,12562,,
abzugrenzen,1,12563,,
redebeiträge,1,12564,,
eingaben,1,12565,,
23425656,1,12566,,
7.81415E+67,1,12567,,
1.23346E+13,1,12568,,
4-88274,1,12569,,
8a4b4a8,1,12570,,
b4a84c474-7de-28a48a74a84f-46a34-7a4-434g2a4,1,12571,,
h33476a601-2-33464i4j,1,12572,,
191423232119k19221915l221923171421m14a4-d4-624-m2321191415,1,12573,,
n2123171418181922197o2123198211423p211723q1917',1,12574,,
r14182181923st172219l221923191721191422211978192119u191919211719,1,12575,,
1415,1,12576,,
2123191714181819197kv,1,12577,,
231921t191917212223141419192221211921o1819w7x151617141818m,1,12578,,
36623566v2121147yz22197o2123192321231423192119141421192223s,1,12579,,
8181923192119141917w21566v21211422197z218151818212321202121192217141818,1,12580,,
t14t212219t1921141917w2123t366v21211422197y'221918,1,12581,,
142221197l211923211719,1,12582,,
192119o191417s2117w6v2121142219722191819y',1,12583,,
21191921221418211514t18,1,12584,,
21201922192219191421v141719n20212314212319ot19s171419722197o218231519191423211721171914231720221922171919'22l19s1914m,1,12585,,
19t19v14222119202119231419211917a1422171914a1421191714231914q191421191421t23m2118,1,12586,,
2319231719t221921231919s'1914222319n1419tb14192321192219cd,1,12587,,
202119192119172119to17141818192119l1922t1919d21192315lx2121191821231422171923142321192114t19t20'141222141719,1,12588,,
1414211914l14232123221914202119171922192319l21o',1,12589,,
e72314221921221914157212219182122221921191414v14f141819t2119,1,12590,,
l19o181718,1,12591,,
211923g181819212319k'xo2219232122212319o211918,1,12592,,
v14f191919',1,12593,,
141721192319191222m1921197815201921x1423191423171921t191819'7202219221920212117191714192223781519141723we781514232317hy1921171919,1,12594,,
191918192123142314172219k141419w3578y23202122k1414232114t211917,1,12595,,
222219a1914w35478ym201921211818m221423222119201922172219192219,1,12596,,
14231414g18182123tx23192314222322t231922715ks22o22191719202122'221918,1,12597,,
212319141919u191417192119231422m2214232221197l152119o192119211814,1,12598,,
14231718,1,12599,,
232122',1,12600,,
2178t22211914152319m18,1,12601,,
2219192319k212122211978152021191921232319232119t1719'21192314231719191921192122191414a142119231422m2122192119us171922,1,12602,,
22192319l221923141719sw5v2121227y23142119q1122191415212319142314172123'2117192219211923s2319221923l2219s222119142219191914232322,1,12603,,
l22142319231821221919t1922s2221197815212323i1915142123232121222121212117t14s222119u19172219221919211918,1,12604,,
19t2119172320192123198191918191423m2221192221192319t1421231581923st17232120192117,1,12605,,
q1119t1914231922142319t1914141719t20'v142319191423171919181918s2319',1,12606,,
2119k22192219a20142123181819222119k22a14211423141419'qo1922221423n21231919,1,12607,,
l22192317191772219vot2019211723231921201921231922211922192319819181922,1,12608,,
v1923t17191418m202122222119231423191419212219781527l15v14f14181921181922142321'2119,1,12609,,
1.51421E+11,1,12610,,
1419n21231423ot19s197o212319232121191423172219171922191914hm231417l19211719',1,12611,,
europawahlprogramm,1,12612,,
unbehinderter,1,12613,,
binnenmarkt,1,12614,,
fairem,1,12615,,
quasistaatliche,1,12616,,
benachbarter,1,12617,,
konstruktiv,1,12618,,
kooperieren,1,12619,,
ausgestalteten,1,12620,,
gesamtstaat,1,12621,,
gebilde,1,12622,,
mahnenden,1,12623,,
vorstellbaren,1,12624,,
bgerferner,1,12625,,
kunststaat,1,12626,,
vertrags-,1,12627,,
zurkgeht,1,12628,,
gewaltigen,1,12629,,
sländern,1,12630,,
sparern,1,12631,,
stabileren,1,12632,,
drehenden,1,12633,,
rad,1,12634,,
speichen,1,12635,,
pervertierung,1,12636,,
grdungsidee,1,12637,,
wirtschaftsgeschichtlich,1,12638,,
ungewnliche,1,12639,,
wunschvorstellung,1,12640,,
abstieg,1,12641,,
unerbrückbaren,1,12642,,
migrationskrise,1,12643,,
grdungsverträgen,1,12644,,
grenzregime,1,12645,,
vorhersehbaren,1,12646,,
migrationsprobleme,1,12647,,
krisenmanagement,1,12648,,
total,1,12649,,
klima-,1,12650,,
auszumachen,1,12651,,
hypothese,1,12652,,
menschgemachten,1,12653,,
klimawandels,1,12654,,
stzt,1,12655,,
verknappt,1,12656,,
zwangs-umverteilungen,1,12657,,
milliardenhe,1,12658,,
hhste,1,12659,,
betriebene,1,12660,,
gesamteuropäischen,1,12661,,
unterstzungsleistungen,1,12662,,
unbegrenzter,1,12663,,
vollends,1,12664,,
auflehnen,1,12665,,
eile,1,12666,,
warnen,1,12667,,
stehende,1,12668,,
grundfragen,1,12669,,
europader,1,12670,,
superstaat,1,12671,,
abgelt,1,12672,,
konstitutiv,1,12673,,
herausbildet,1,12674,,
dauernde,1,12675,,
herzstk,1,12676,,
bewahrt,1,12677,,
fixierten,1,12678,,
verbotes,1,12679,,
rats,1,12680,,
kommission,1,12681,,
feilschen,1,12682,,
partikularinteressen,1,12683,,
lobby-klgel,1,12684,,
regulierungswut,1,12685,,
erdrosselt,1,12686,,
weitet,1,12687,,
beharrlich,1,12688,,
eu-kompetenzen,1,12689,,
monstren,1,12690,,
behden-,1,12691,,
verwaltungsapparat,1,12692,,
44000,1,12693,,
eu-beamten,1,12694,,
11000,1,12695,,
personalkosten,1,12696,,
eu-agenturen,1,12697,,
heerscharen,1,12698,,
dienstleistern,1,12699,,
dolmetschern,1,12700,,
sachverständigen,1,12701,,
kommissare,1,12702,,
eu-beschäftigten,1,12703,,
vergungen,1,12704,,
paradiesischen,1,12705,,
pensionsansprhen,1,12706,,
steuerfreien,1,12707,,
zulagen,1,12708,,
verdienen,1,12709,,
4000,1,12710,,
eu-beamte,1,12711,,
290000,1,12712,,
bruttojahr,1,12713,,
aufgeblähten,1,12714,,
behdenapparat,1,12715,,
unverhältnismäßige,1,12716,,
eu-bokraten,1,12717,,
parteibuch,1,12718,,
einstimmigkeitsprinzip,1,12719,,
mehrheitsprinzips,1,12720,,
hebt,1,12721,,
undemokratische,1,12722,,
privilegierten,1,12723,,
751,1,12724,,
rechtsetzungskompetenz,1,12725,,
partnerschaftliche,1,12726,,
supranationales,1,12727,,
schiedsgericht,1,12728,,
zusammenschlse,1,12729,,
gerichtshofes,1,12730,,
schiedsgerichts,1,12731,,
eu-erweiterung,1,12732,,
haftungszusagen,1,12733,,
selbstverständliches,1,12734,,
klassen,1,12735,,
zugefügt,1,12736,,
bgernähe,1,12737,,
intransparenz,1,12738,,
weitreichender,1,12739,,
regulierungsmacht,1,12740,,
geldmittel,1,12741,,
vertreter-maschinerie,1,12742,,
25000,1,12743,,
schaltstellen,1,12744,,
ungeniert,1,12745,,
zuweilen,1,12746,,
gesetzentwfe,1,12747,,
skandalen,1,12748,,
augenwischerei,1,12749,,
eu-reformmaßnahmen,1,12750,,
verpflichtendes,1,12751,,
lobbyregister,1,12752,,
lückenlos,1,12753,,
bestechung,1,12754,,
subventionsbetrug,1,12755,,
automatischen,1,12756,,
sanktionieren,1,12757,,
dreijährige,1,12758,,
karenzzeit,1,12759,,
wechsel,1,12760,,
drehtür-prinzip,1,12761,,
eu-parlamentarier,1,12762,,
erdimensionierte,1,12763,,
pensionsfonds,1,12764,,
ezb-niedrigzinspolitik,1,12765,,
alterssicherungssystemen,1,12766,,
renditen,1,12767,,
weggebrochen,1,12768,,
summen,1,12769,,
einspringen,1,12770,,
minderung,1,12771,,
lebensversicherungs-,1,12772,,
eu-abgeordneten,1,12773,,
eu-funktionäre,1,12774,,
krankenvorsorge,1,12775,,
interessenvertreter,1,12776,,
uneingeschränktes,1,12777,,
veröffentlichungspflicht,1,12778,,
anfallenden,1,12779,,
hamburger,1,12780,,
transparenzgesetzes,1,12781,,
nichtregierungsorganisationen,1,12782,,
offenlegung,1,12783,,
geschäftsberichtes,1,12784,,
finanzquellen,1,12785,,
hervorgehen,1,12786,,
gigantischen,1,12787,,
umgebaut,1,12788,,
europarecht,1,12789,,
erschlossen,1,12790,,
208,1,12791,,
genehmigt,1,12792,,
volkspartei,1,12793,,
evp,1,12794,,
cducsu,1,12795,,
eu-stiftungen,1,12796,,
ausbezahlen,1,12797,,
sicherheitspolitikaußenhandel,1,12798,,
kernkompetenzen,1,12799,,
entscheidungsbefugnisse,1,12800,,
realpolitischen,1,12801,,
wirklichkeitsfremde,1,12802,,
frungsrolle,1,12803,,
ausgewogenen,1,12804,,
wesentliches,1,12805,,
mächte,1,12806,,
engen,1,12807,,
briten,1,12808,,
bemungen,1,12809,,
visegrád-staaten,1,12810,,
interessensabstimmung,1,12811,,
us-außenpolitik,1,12812,,
zwingt,1,12813,,
interessenausgleich,1,12814,,
zielfrend,1,12815,,
normalisierung,1,12816,,
verstärkte,1,12817,,
eurasischen,1,12818,,
gas-pipeline,1,12819,,
ostsee,1,12820,,
mittelosteuropäischen,1,12821,,
gasversorgung,1,12822,,
breitere,1,12823,,
angleichung,1,12824,,
chinesisch,1,12825,,
beherrschte,1,12826,,
kartellrechts,1,12827,,
gestoppt,1,12828,,
abbruch,1,12829,,
heranführungshilfen,1,12830,,
halbe,1,12831,,
syrischer,1,12832,,
kriegs,1,12833,,
zurückgeführt,1,12834,,
syrischen,1,12835,,
souveränitätsabgabe,1,12836,,
strukturierte,1,12837,,
pesco1,1,12838,,
vorstufe,1,12839,,
doppelstrukturen,1,12840,,
battle,1,12841,,
groups,1,12842,,
eu-stäbe,1,12843,,
verteidigungsfonds,1,12844,,
friedensfazilität,1,12845,,
pfeilers,1,12846,,
verteidigungsfähigkeit,1,12847,,
gravierendsten,1,12848,,
personal-,1,12849,,
ausrtungslage,1,12850,,
ausgeflt,1,12851,,
wehretats,1,12852,,
2-prozent-ziel,1,12853,,
einsatz-,1,12854,,
bdnisfähigkeit,1,12855,,
katastrophenhilfe,1,12856,,
terrorabwehr,1,12857,,
cyberabwehr,1,12858,,
adäquater,1,12859,,
aussetzung,1,12860,,
structured,1,12861,,
cooperation,1,12862,,
hochtechnologiesektor,1,12863,,
planungssicherheit,1,12864,,
initiiert,1,12865,,
kftiger,1,12866,,
rtungskooperationen,1,12867,,
veräußert,1,12868,,
ausgewogenes,1,12869,,
anteiligen,1,12870,,
schlselfähigkeiten,1,12871,,
systemfrerschaft,1,12872,,
anstreben,1,12873,,
koordinierungsrolle,1,12874,,
doppelmaßnahmen,1,12875,,
armutsbekämpfung,1,12876,,
stetige,1,12877,,
initiative,1,12878,,
wettbewerbsfähige,1,12879,,
waffenexporte,1,12880,,
willkür,1,12881,,
vorherrschen,1,12882,,
budgethilfe,1,12883,,
mittelverschwendung,1,12884,,
atommächte,1,12885,,
indien,1,12886,,
pakistan,1,12887,,
gestaltete,1,12888,,
wirksamste,1,12889,,
unbokratischste,1,12890,,
öffnen,1,12891,,
subventionierten,1,12892,,
eu-bewertungs-,1,12893,,
vergabeverfahren,1,12894,,
handelshemmnissen,1,12895,,
verwendungskontrolle,1,12896,,
unterzogen,1,12897,,
entwicklungswirkung,1,12898,,
wohltätigkeitsorganisationen,1,12899,,
terroraktionen,1,12900,,
außenwirtschaftspolitik,1,12901,,
protektionistischen,1,12902,,
importbeschränkungen,1,12903,,
nichttarifären,1,12904,,
abzubauen,1,12905,,
exportsubventionen,1,12906,,
wettbewerbsverzerrungen,1,12907,,
branchen,1,12908,,
handelsvereinbarungen,1,12909,,
welthandelsorgani,1,12910,,
sation,1,12911,,
wto,1,12912,,
abzuschließen,1,12913,,
größten,1,12914,,
verbraucher-,1,12915,,
sozialbereich,1,12916,,
wirtschaftsvertretern,1,12917,,
ratifiziert,1,12918,,
investitionsabkommen,1,12919,,
ausgehandelt,1,12920,,
souveränitätsrechten,1,12921,,
handelssanktionen,1,12922,,
ungerechtfertigte,1,12923,,
eigentums,1,12924,,
technologieunternehmen,1,12925,,
handelspolitische,1,12926,,
wertschfungsketten,1,12927,,
technologisches,1,12928,,
außenhandels-,1,12929,,
see-,1,12930,,
rohstoffen,1,12931,,
absatzmärkten,1,12932,,
ständiger,1,12933,,
haushaltsvorbehalt,1,12934,,
verfassungsrang,1,12935,,
loser,1,12936,,
staatenbund,1,12937,,
besteuerungsrecht,1,12938,,
franzischer,1,12939,,
entschiedene,1,12940,,
erstrapaziert,1,12941,,
club,1,12942,,
zölle,1,12943,,
befeuert,1,12944,,
drang,1,12945,,
selbständigen,1,12946,,
entschiedenheit,1,12947,,
eigenmittelsystem,1,12948,,
plastiksteuern,1,12949,,
dieselsteuern,1,12950,,
emissionshandel,1,12951,,
finanztransaktionssteuern,1,12952,,
seigniorage-gewinne,1,12953,,
ausgabenkürzungen,1,12954,,
überflüssiges,1,12955,,
geübte,1,12956,,
eu-wahlperiode,1,12957,,
faktischer,1,12958,,
bindungswirkung,1,12959,,
verabschieden,1,12960,,
untergräbt,1,12961,,
eu-parlaments,1,12962,,
eu-ausgaben,1,12963,,
steuerbetrug,1,12964,,
gewinnverschiebungen,1,12965,,
aushandlung,1,12966,,
steuerabkommen,1,12967,,
involvieren,1,12968,,
eu-getriebene,1,12969,,
steuersätzen,1,12970,,
wechselkursen,1,12971,,
handelsungleichgewichte,1,12972,,
abfedern,1,12973,,
steuerhoheit,1,12974,,
wettbewerbsinstrument,1,12975,,
steuersätze,1,12976,,
standortnachteile,1,12977,,
erlebensnotwendig,1,12978,,
finanztransaktionssteuer,1,12979,,
handelsplätzen,1,12980,,
nationalstaatlich,1,12981,,
käme,1,12982,,
handelsaktivitäten,1,12983,,
finanz,1,12984,,
mfr,1,12985,,
2027,1,12986,,
192,1,12987,,
1279,1,12988,,
nettozahlers,1,12989,,
solidar,1,12990,,
flexibilitätsinstrument,1,12991,,
finanzierungsbeteiligung,1,12992,,
eu-haushaltes,1,12993,,
vereinnahmten,1,12994,,
strafen,1,12995,,
haushaltes,1,12996,,
wegfallenden,1,12997,,
netto-einnahmen,1,12998,,
ausgabenreduzierung,1,12999,,
eu-verwaltung,1,13000,,
verkleinern,1,13001,,
kosten-,1,13002,,
zeitintensive,1,13003,,
arbeitsorten,1,13004,,
straßburg,1,13005,,
luxemburg,1,13006,,
vergeblich,1,13007,,
milliardenschwerer,1,13008,,
unerreichbar,1,13009,,
eu-haushalt,1,13010,,
1447,1,13011,,
kohäsion,1,13012,,
zukunftssicherung,1,13013,,
auslaufen,1,13014,,
eu-haushalte,1,13015,,
strukturverbesserungen,1,13016,,
turnusmäßig,1,13017,,
kostennutzen-analyse,1,13018,,
erwarteten,1,13019,,
fortzufren,1,13020,,
wirtschaftens,1,13021,,
wettbewerbsbedingungen,1,13022,,
gstige,1,13023,,
verbraucherpreise,1,13024,,
investor,1,13025,,
marktzuganges,1,13026,,
gleichkommen,1,13027,,
paralleljustiz,1,13028,,
sondergerichte,1,13029,,
verdankt,1,13030,,
erfinder,1,13031,,
ingenieure,1,13032,,
knowhow,1,13033,,
produktionsstätten,1,13034,,
vergraulen,1,13035,,
bürokratischen,1,13036,,
aufwands,1,13037,,
eu-vergaberichtlinie,1,13038,,
eu-dienstleistungsrichtlinie,1,13039,,
kreditvergabe-richtlinie,1,13040,,
ökodesign-richtlinie,1,13041,,
dokumentationspflichten,1,13042,,
absurde,1,13043,,
drastischer,1,13044,,
strafzahlungen,1,13045,,
